,Paper ID,Instance ID,Species,GBIF,Time,Place,Habitats,div_enum
0,fhl_2011_Brezicha_25959.tei.xml,urn:lsid:marinespecies.org:taxname:240762,Strongylocentrotus franciscanus,https://www.gbif.org/species/search?q=Strongylocentrotus franciscanus&qField=SCIENTIFIC,2011-12-09,"[[1505051, 'Friday Harbor'], [1508076, 'San Juan Channel'], [1151035, 'the point'], [2573411, 'Salish Sea'], [247074, 'Pacific Ocean'], [1517973, 'Columbia'], [1659875, 'stone'], [1658588, 'freshwater']]","['sub-tidal', 'close to shore', 'river', 'tree']",1
1,fhl_2011_Brezicha_25959.tei.xml,urn:lsid:marinespecies.org:taxname:431072,radius,https://www.gbif.org/species/search?q=radius&qField=SCIENTIFIC,2011-12-09,"[[1508076, 'San Juan Channel'], [1507585, 'Porter']]",['sea'],3
2,fhl_2011_Brezicha_25959.tei.xml,urn:lsid:marinespecies.org:taxname:711954,Parastichopus californicus,https://www.gbif.org/species/search?q=Parastichopus californicus&qField=SCIENTIFIC,2011-12-09,"[[1507585, 'Porter']]","['sub-tidal', 'sea']",6
3,fhl_2011_Bockmon_26635.tei.xml,urn:lsid:marinespecies.org:taxname:603085,trossulus,https://www.gbif.org/species/search?q=trossulus&qField=SCIENTIFIC,,"[[1514917, 'Jackson Beach'], [1507030, 'north end'], [1508077, 'San Juan Island'], [1523722, 'North Bay'], [1151210, 'tide']]",[],3
4,fhl_2011_Bockmon_26635.tei.xml,urn:lsid:marinespecies.org:taxname:112078,ammonia,https://www.gbif.org/species/search?q=ammonia&qField=SCIENTIFIC,,[],[],11
5,fhl_2011_Bockmon_26635.tei.xml,urn:lsid:marinespecies.org:taxname:112078,Ammonia,https://www.gbif.org/species/search?q=Ammonia&qField=SCIENTIFIC,,[],[],11
6,fhl_2011_Bockmon_26635.tei.xml,urn:lsid:marinespecies.org:taxname:112078,ammonia,https://www.gbif.org/species/search?q=ammonia&qField=SCIENTIFIC,,[],[],12
7,fhl_2011_Broell_26677.tei.xml,urn:lsid:marinespecies.org:taxname:254528,Myoxocephalus polyacanthocephalus,https://www.gbif.org/species/search?q=Myoxocephalus polyacanthocephalus&qField=SCIENTIFIC,,"[[1658713, 'hardy']]",['aquatic'],1
8,fhl_2011_Broell_26677.tei.xml,urn:lsid:marinespecies.org:taxname:254528,Myoxocephalus polyacanthocephalus,https://www.gbif.org/species/search?q=Myoxocephalus polyacanthocephalus&qField=SCIENTIFIC,,"[[1514870, 'beach'], [1508077, 'San Juan Island'], [1505051, 'Friday Harbor']]",['seawater'],3
9,fhl_2011_Broell_26677.tei.xml,urn:lsid:marinespecies.org:taxname:125909,Ammodytes,https://www.gbif.org/species/search?q=Ammodytes&qField=SCIENTIFIC,,"[[1522528, 'low pass'], [247722, 'post'], [1512273, 'Harper'], [1507550, 'pole']]",['seawater'],5
10,fhl_2011_Phillips_26637.tei.xml,urn:lsid:marinespecies.org:taxname:181428,DIC,https://www.gbif.org/species/search?q=DIC&qField=SCIENTIFIC,,"[[1509728, 'Haro Strait'], [1510684, 'San Juan Islands'], [247074, 'Pacific Ocean'], [1507915, 'Rosario Strait'], [1509730, 'Strait of Georgia'], [1508076, 'San Juan Channel'], [1509435, 'western'], [1507653, 'Puget Sound'], [249767, 'southern'], [1504655, 'East Sound'], [1511183, 'Newton'], [1505926, 'Kellett bluff'], [1526614, 'Strait of Juan de Fuca'], [1658588, 'freshwater']]","['coastal', 'areas', 'off-shore', 'river', 'oceanic', 'estuarine']",1
11,fhl_2011_Phillips_26637.tei.xml,urn:lsid:marinespecies.org:taxname:181428,DIC,https://www.gbif.org/species/search?q=DIC&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor']]",[],4
12,fhl_2011_Phillips_26637.tei.xml,urn:lsid:marinespecies.org:taxname:181428,DIC,https://www.gbif.org/species/search?q=DIC&qField=SCIENTIFIC,,"[[1509728, 'Haro Strait'], [1505051, 'Friday Harbor'], [1508076, 'San Juan Channel'], [1504655, 'East Sound'], [1151210, 'tide'], [1505926, 'Kellett Bluff']]",[],5
13,fhl_2011_Phillips_26637.tei.xml,urn:lsid:marinespecies.org:taxname:181428,DIC,https://www.gbif.org/species/search?q=DIC&qField=SCIENTIFIC,,"[[1508076, 'San Juan Channel'], [1509435, 'western'], [1504655, 'East Sound'], [1151210, 'tide'], [1505926, 'Kellett Bluff'], [1512800, 'White'], [1658588, 'freshwater']]","['estuarine', 'coastal waters', 'river']",6
14,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:1821,chordata,https://www.gbif.org/species/search?q=chordata&qField=SCIENTIFIC,,"[[1529989, 'sand flats']]","['marine', 'downstream']",1
15,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103792,Molgula oculata,https://www.gbif.org/species/search?q=Molgula oculata&qField=SCIENTIFIC,,"[[1529989, 'sand flats']]","['marine', 'downstream']",1
16,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103791,Molgula occulta,https://www.gbif.org/species/search?q=Molgula occulta&qField=SCIENTIFIC,,"[[1529989, 'sand flats']]","['marine', 'downstream']",1
17,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:137600,Saccoglossus kowalevskii,https://www.gbif.org/species/search?q=Saccoglossus kowalevskii&qField=SCIENTIFIC,,"[[1512751, 'University'], [1531163, 'view'], [2413619, 'cascade']]",[],2
18,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:250073,Boltenia villosa,https://www.gbif.org/species/search?q=Boltenia villosa&qField=SCIENTIFIC,,"[[1512751, 'University'], [1531163, 'view'], [2413619, 'cascade']]",[],2
19,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103732,Ciona intestinalis,https://www.gbif.org/species/search?q=Ciona intestinalis&qField=SCIENTIFIC,,"[[1512751, 'University'], [1531163, 'view'], [2413619, 'cascade']]",[],2
20,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103514,Boltenia,https://www.gbif.org/species/search?q=Boltenia&qField=SCIENTIFIC,,"[[1512751, 'University'], [1531163, 'view'], [2413619, 'cascade']]",[],2
21,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103509,Molgula,https://www.gbif.org/species/search?q=Molgula&qField=SCIENTIFIC,,"[[1512751, 'University'], [1531163, 'view'], [2413619, 'cascade']]",[],2
22,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:325914,Mus,https://www.gbif.org/species/search?q=Mus&qField=SCIENTIFIC,,"[[1512751, 'University'], [1531163, 'view'], [2413619, 'cascade']]",[],2
23,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103792,Molgula oculata,https://www.gbif.org/species/search?q=Molgula oculata&qField=SCIENTIFIC,,"[[1512751, 'University'], [1531163, 'view'], [2413619, 'cascade']]",[],2
24,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:10194,Actinopterygii,https://www.gbif.org/species/search?q=Actinopterygii&qField=SCIENTIFIC,,"[[1512751, 'University'], [1531163, 'view'], [2413619, 'cascade']]",[],2
25,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103791,Molgula occulta,https://www.gbif.org/species/search?q=Molgula occulta&qField=SCIENTIFIC,,"[[1512751, 'University'], [1531163, 'view'], [2413619, 'cascade']]",[],2
26,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:876764,musculus,https://www.gbif.org/species/search?q=musculus&qField=SCIENTIFIC,,"[[1512751, 'University'], [1531163, 'view'], [2413619, 'cascade']]",[],2
27,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103792,Molgula oculata,https://www.gbif.org/species/search?q=Molgula oculata&qField=SCIENTIFIC,,"[[1529989, 'sand flats']]",['marine'],4
28,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103791,Molgula occulta,https://www.gbif.org/species/search?q=Molgula occulta&qField=SCIENTIFIC,,"[[1529989, 'sand flats']]",['marine'],4
29,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103732,Ciona Intestinalis,https://www.gbif.org/species/search?q=Ciona Intestinalis&qField=SCIENTIFIC,,"[[1512800, 'White']]",[],5
30,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:876764,musculus,https://www.gbif.org/species/search?q=musculus&qField=SCIENTIFIC,,[],[],6
31,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:296659,Gallus,https://www.gbif.org/species/search?q=Gallus&qField=SCIENTIFIC,,[],[],6
32,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:296659,gallus,https://www.gbif.org/species/search?q=gallus&qField=SCIENTIFIC,,[],[],6
33,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:137600,Saccoglossus kowalevskii,https://www.gbif.org/species/search?q=Saccoglossus kowalevskii&qField=SCIENTIFIC,,[],[],6
34,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103732,Ciona intestinalis,https://www.gbif.org/species/search?q=Ciona intestinalis&qField=SCIENTIFIC,,[],[],6
35,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:325914,Mus,https://www.gbif.org/species/search?q=Mus&qField=SCIENTIFIC,,[],[],6
36,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:240747,Strongylocentrotus purpuratus,https://www.gbif.org/species/search?q=Strongylocentrotus purpuratus&qField=SCIENTIFIC,,[],[],6
37,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:266208,Branchiostoma floridae,https://www.gbif.org/species/search?q=Branchiostoma floridae&qField=SCIENTIFIC,,[],[],6
38,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103732,Ciona intestinalis,https://www.gbif.org/species/search?q=Ciona intestinalis&qField=SCIENTIFIC,,"[[227538, 'long branch']]",['tree'],12
39,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:422817,Escherichia coli,https://www.gbif.org/species/search?q=Escherichia coli&qField=SCIENTIFIC,,"[[227538, 'long branch']]",['tree'],12
40,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103791,Molgula occulta,https://www.gbif.org/species/search?q=Molgula occulta&qField=SCIENTIFIC,,"[[227538, 'long branch']]",['tree'],12
41,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:137600,Saccoglossus kowalevskii,https://www.gbif.org/species/search?q=Saccoglossus kowalevskii&qField=SCIENTIFIC,,"[[227538, 'long branch']]",['tree'],12
42,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:137600,Saccoglossus kowalevskii,https://www.gbif.org/species/search?q=Saccoglossus kowalevskii&qField=SCIENTIFIC,,"[[1119961, 'divide'], [1652765, 'orange'], [2413619, 'cascade'], [1512800, 'white']]","['tree', 'trees']",15
43,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103509,Molgula,https://www.gbif.org/species/search?q=Molgula&qField=SCIENTIFIC,,"[[1119961, 'divide'], [1652765, 'orange'], [2413619, 'cascade'], [1512800, 'white']]","['tree', 'trees']",15
44,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103792,Molgula oculata,https://www.gbif.org/species/search?q=Molgula oculata&qField=SCIENTIFIC,,"[[1119961, 'divide'], [1652765, 'orange'], [2413619, 'cascade'], [1512800, 'white']]","['tree', 'trees']",15
45,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:415809,phyla,https://www.gbif.org/species/search?q=phyla&qField=SCIENTIFIC,,"[[1119961, 'divide'], [1652765, 'orange'], [2413619, 'cascade'], [1512800, 'white']]","['tree', 'trees']",15
46,fhl_2011_Pierce_26647.tei.xml,urn:lsid:marinespecies.org:taxname:103791,Molgula occulta,https://www.gbif.org/species/search?q=Molgula occulta&qField=SCIENTIFIC,,"[[1119961, 'divide'], [1652765, 'orange'], [2413619, 'cascade'], [1512800, 'white']]","['tree', 'trees']",15
47,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:270314,Paxton,https://www.gbif.org/species/search?q=Paxton&qField=SCIENTIFIC,2011-12,"[[1658313, 'Cooper'], [1125943, 'remote'], [1518522, 'Dayton'], [1656167, 'Miller'], [1508076, 'San Juan Channel'], [1658716, 'Harris'], [1136413, 'Irving'], [2573411, 'Salish Sea']]","['temperate waters', 'marine', 'areas']",1
48,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:415809,phyla,https://www.gbif.org/species/search?q=phyla&qField=SCIENTIFIC,2011-12,"[[1658313, 'Cooper'], [1125943, 'remote'], [1518522, 'Dayton'], [1656167, 'Miller'], [1508076, 'San Juan Channel'], [1658716, 'Harris'], [1136413, 'Irving'], [2573411, 'Salish Sea']]","['temperate waters', 'marine', 'areas']",1
49,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:270314,Paxton,https://www.gbif.org/species/search?q=Paxton&qField=SCIENTIFIC,2011-12,"[[1508076, 'San Juan Channel']]",[],3
50,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:415809,phyla,https://www.gbif.org/species/search?q=phyla&qField=SCIENTIFIC,2011-12,"[[1508076, 'San Juan Channel']]",[],3
51,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:51,mollusca,https://www.gbif.org/species/search?q=mollusca&qField=SCIENTIFIC,2011-12,[],[],5
52,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:882,annelida,https://www.gbif.org/species/search?q=annelida&qField=SCIENTIFIC,2011-12,[],[],5
53,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:558,porifera,https://www.gbif.org/species/search?q=porifera&qField=SCIENTIFIC,2011-12,[],[],5
54,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:415809,phyla,https://www.gbif.org/species/search?q=phyla&qField=SCIENTIFIC,2011-12,[],[],5
55,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:270314,Paxton,https://www.gbif.org/species/search?q=Paxton&qField=SCIENTIFIC,2011-12,[],[],7
56,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:270314,Paxton,https://www.gbif.org/species/search?q=Paxton&qField=SCIENTIFIC,2011-12,[],[],8
57,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:558,porifera,https://www.gbif.org/species/search?q=porifera&qField=SCIENTIFIC,2011-12,[],[],8
58,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:1821,chordata,https://www.gbif.org/species/search?q=chordata&qField=SCIENTIFIC,2011-12,"[[1658716, 'Harris'], [1136413, 'Irving']]",['slopes'],11
59,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:270314,Paxton,https://www.gbif.org/species/search?q=Paxton&qField=SCIENTIFIC,2011-12,"[[1658716, 'Harris'], [1136413, 'Irving']]",['slopes'],11
60,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:558,porifera,https://www.gbif.org/species/search?q=porifera&qField=SCIENTIFIC,2011-12,"[[1658716, 'Harris'], [1136413, 'Irving']]",['slopes'],11
61,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:270314,Paxton,https://www.gbif.org/species/search?q=Paxton&qField=SCIENTIFIC,2011-12,[],[],12
62,fhl_2011_Paxton_25964.tei.xml,urn:lsid:marinespecies.org:taxname:270314,Paxton,https://www.gbif.org/species/search?q=Paxton&qField=SCIENTIFIC,2011-12,"[[1125943, 'remote']]",[],13
63,fhl_2011_Olmstead_26608.tei.xml,urn:lsid:marinespecies.org:taxname:148985,Chaetoceros,https://www.gbif.org/species/search?q=Chaetoceros&qField=SCIENTIFIC,,"[[1512545, 'Pacific']]",['cold waters'],1
64,fhl_2011_Olmstead_26608.tei.xml,urn:lsid:marinespecies.org:taxname:149139,Asterionellopsis glacialis,https://www.gbif.org/species/search?q=Asterionellopsis glacialis&qField=SCIENTIFIC,,"[[1512545, 'Pacific']]",['cold waters'],1
65,fhl_2011_Olmstead_26608.tei.xml,urn:lsid:marinespecies.org:taxname:148912,Thalassiosira,https://www.gbif.org/species/search?q=Thalassiosira&qField=SCIENTIFIC,,"[[1512545, 'Pacific']]",['cold waters'],1
66,fhl_2011_Olmstead_26608.tei.xml,urn:lsid:marinespecies.org:taxname:148985,Chaetoceros,https://www.gbif.org/species/search?q=Chaetoceros&qField=SCIENTIFIC,,[],[],2
67,fhl_2011_Olmstead_26608.tei.xml,urn:lsid:marinespecies.org:taxname:397660,media,https://www.gbif.org/species/search?q=media&qField=SCIENTIFIC,,[],[],2
68,fhl_2011_Olmstead_26608.tei.xml,urn:lsid:marinespecies.org:taxname:148912,Thalassiosira,https://www.gbif.org/species/search?q=Thalassiosira&qField=SCIENTIFIC,,[],[],2
69,fhl_2011_Olmstead_26608.tei.xml,urn:lsid:marinespecies.org:taxname:148985,Chaetoceros,https://www.gbif.org/species/search?q=Chaetoceros&qField=SCIENTIFIC,,[],[],3
70,fhl_2011_Olmstead_26608.tei.xml,urn:lsid:marinespecies.org:taxname:148912,Thalassiosira,https://www.gbif.org/species/search?q=Thalassiosira&qField=SCIENTIFIC,,[],[],3
71,fhl_2011_Olmstead_26608.tei.xml,urn:lsid:marinespecies.org:taxname:148912,Thalassiosira,https://www.gbif.org/species/search?q=Thalassiosira&qField=SCIENTIFIC,,[],[],7
72,fhl_2011_Olmstead_26608.tei.xml,urn:lsid:marinespecies.org:taxname:148985,Chaetoceros,https://www.gbif.org/species/search?q=Chaetoceros&qField=SCIENTIFIC,,"[[1530102, 'case'], [243853, 'industry']]",[],8
73,fhl_2011_Olmstead_26608.tei.xml,urn:lsid:marinespecies.org:taxname:397660,media,https://www.gbif.org/species/search?q=media&qField=SCIENTIFIC,,"[[1530102, 'case'], [243853, 'industry']]",[],8
74,fhl_2011_Olmstead_26608.tei.xml,urn:lsid:marinespecies.org:taxname:148912,Thalassiosira,https://www.gbif.org/species/search?q=Thalassiosira&qField=SCIENTIFIC,,"[[1530102, 'case'], [243853, 'industry']]",[],8
75,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:270314,Paxton,https://www.gbif.org/species/search?q=Paxton&qField=SCIENTIFIC,2011-12,"[[1658313, 'Cooper'], [1125943, 'remote'], [1518522, 'Dayton'], [1656167, 'Miller'], [1508076, 'San Juan Channel'], [1658716, 'Harris'], [1136413, 'Irving'], [2573411, 'Salish Sea']]","['temperate waters', 'marine', 'areas']",1
76,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:415809,phyla,https://www.gbif.org/species/search?q=phyla&qField=SCIENTIFIC,2011-12,"[[1658313, 'Cooper'], [1125943, 'remote'], [1518522, 'Dayton'], [1656167, 'Miller'], [1508076, 'San Juan Channel'], [1658716, 'Harris'], [1136413, 'Irving'], [2573411, 'Salish Sea']]","['temperate waters', 'marine', 'areas']",1
77,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:270314,Paxton,https://www.gbif.org/species/search?q=Paxton&qField=SCIENTIFIC,2011-12,"[[1508076, 'San Juan Channel']]",[],3
78,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:415809,phyla,https://www.gbif.org/species/search?q=phyla&qField=SCIENTIFIC,2011-12,"[[1508076, 'San Juan Channel']]",[],3
79,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:51,mollusca,https://www.gbif.org/species/search?q=mollusca&qField=SCIENTIFIC,2011-12,[],[],5
80,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:882,annelida,https://www.gbif.org/species/search?q=annelida&qField=SCIENTIFIC,2011-12,[],[],5
81,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:558,porifera,https://www.gbif.org/species/search?q=porifera&qField=SCIENTIFIC,2011-12,[],[],5
82,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:415809,phyla,https://www.gbif.org/species/search?q=phyla&qField=SCIENTIFIC,2011-12,[],[],5
83,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:270314,Paxton,https://www.gbif.org/species/search?q=Paxton&qField=SCIENTIFIC,2011-12,[],[],7
84,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:270314,Paxton,https://www.gbif.org/species/search?q=Paxton&qField=SCIENTIFIC,2011-12,[],[],8
85,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:558,porifera,https://www.gbif.org/species/search?q=porifera&qField=SCIENTIFIC,2011-12,[],[],8
86,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:1821,chordata,https://www.gbif.org/species/search?q=chordata&qField=SCIENTIFIC,2011-12,"[[1658716, 'Harris'], [1136413, 'Irving']]",['slopes'],11
87,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:270314,Paxton,https://www.gbif.org/species/search?q=Paxton&qField=SCIENTIFIC,2011-12,"[[1658716, 'Harris'], [1136413, 'Irving']]",['slopes'],11
88,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:558,porifera,https://www.gbif.org/species/search?q=porifera&qField=SCIENTIFIC,2011-12,"[[1658716, 'Harris'], [1136413, 'Irving']]",['slopes'],11
89,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:270314,Paxton,https://www.gbif.org/species/search?q=Paxton&qField=SCIENTIFIC,2011-12,[],[],12
90,fhl_2011_Paxton_25962.tei.xml,urn:lsid:marinespecies.org:taxname:270314,Paxton,https://www.gbif.org/species/search?q=Paxton&qField=SCIENTIFIC,2011-12,"[[1125943, 'remote']]",[],13
91,fhl_2011_Lowe_26644.tei.xml,urn:lsid:marinespecies.org:taxname:103732,Ciona intestinalis,https://www.gbif.org/species/search?q=Ciona intestinalis&qField=SCIENTIFIC,,"[[1512751, 'University'], [1661574, 'Titus']]",['downstream'],1
92,fhl_2011_Lowe_26644.tei.xml,urn:lsid:marinespecies.org:taxname:151362,box,https://www.gbif.org/species/search?q=box&qField=SCIENTIFIC,,"[[1512751, 'University'], [1661574, 'Titus']]",['downstream'],1
93,fhl_2011_Lowe_26644.tei.xml,urn:lsid:marinespecies.org:taxname:103519,Halocynthia,https://www.gbif.org/species/search?q=Halocynthia&qField=SCIENTIFIC,,"[[1512751, 'University'], [1661574, 'Titus']]",['downstream'],1
94,fhl_2011_Lowe_26644.tei.xml,urn:lsid:marinespecies.org:taxname:103488,Ciona,https://www.gbif.org/species/search?q=Ciona&qField=SCIENTIFIC,,"[[1512751, 'University'], [1661574, 'Titus']]",['downstream'],1
95,fhl_2011_Lowe_26644.tei.xml,urn:lsid:marinespecies.org:taxname:103791,Molgula occulta,https://www.gbif.org/species/search?q=Molgula occulta&qField=SCIENTIFIC,,"[[1512751, 'University'], [1661574, 'Titus']]",['downstream'],1
96,fhl_2011_Lowe_26644.tei.xml,urn:lsid:marinespecies.org:taxname:250927,Molgula tectiformis,https://www.gbif.org/species/search?q=Molgula tectiformis&qField=SCIENTIFIC,,"[[1512751, 'University'], [1661574, 'Titus']]",['seawater'],3
97,fhl_2011_Lowe_26644.tei.xml,urn:lsid:marinespecies.org:taxname:103488,Ciona,https://www.gbif.org/species/search?q=Ciona&qField=SCIENTIFIC,,[],[],9
98,fhl_2011_Lowe_26644.tei.xml,urn:lsid:marinespecies.org:taxname:250680,Halocynthia roretzi,https://www.gbif.org/species/search?q=Halocynthia roretzi&qField=SCIENTIFIC,,[],[],9
99,fhl_2011_Lowe_26644.tei.xml,urn:lsid:marinespecies.org:taxname:250292,Ciona savignyi,https://www.gbif.org/species/search?q=Ciona savignyi&qField=SCIENTIFIC,,[],['tree'],10
100,fhl_2011_Lowe_26644.tei.xml,urn:lsid:marinespecies.org:taxname:103509,Molgula,https://www.gbif.org/species/search?q=Molgula&qField=SCIENTIFIC,,[],"['primary', 'downstream']",11
101,fhl_2011_Lowe_26644.tei.xml,urn:lsid:marinespecies.org:taxname:151362,box,https://www.gbif.org/species/search?q=box&qField=SCIENTIFIC,,[],"['primary', 'downstream']",11
102,fhl_2011_Lowe_26644.tei.xml,urn:lsid:marinespecies.org:taxname:103488,Ciona,https://www.gbif.org/species/search?q=Ciona&qField=SCIENTIFIC,,[],"['primary', 'downstream']",11
103,fhl_2011_Lowe_26644.tei.xml,urn:lsid:marinespecies.org:taxname:103519,Halocynthia,https://www.gbif.org/species/search?q=Halocynthia&qField=SCIENTIFIC,,[],"['primary', 'downstream']",11
104,fhl_2011_Lowe_26644.tei.xml,urn:lsid:marinespecies.org:taxname:103509,Molgula,https://www.gbif.org/species/search?q=Molgula&qField=SCIENTIFIC,,"[[1656220, 'Pierce'], [1509435, 'western'], [1513999, 'hall'], [1517590, 'center'], [1655866, 'Cannon']]",[],12
105,fhl_2011_LobatodeCarvalhoMartins_26645.tei.xml,urn:lsid:marinespecies.org:taxname:327249,Boccardia proboscidea,https://www.gbif.org/species/search?q=Boccardia proboscidea&qField=SCIENTIFIC,,"[[1510907, 'Davis']]",[],1
106,fhl_2011_LobatodeCarvalhoMartins_26645.tei.xml,urn:lsid:marinespecies.org:taxname:129220,Notomastus,https://www.gbif.org/species/search?q=Notomastus&qField=SCIENTIFIC,,"[[1510907, 'Davis']]",[],1
107,fhl_2011_LobatodeCarvalhoMartins_26645.tei.xml,urn:lsid:marinespecies.org:taxname:921,Capitellidae,https://www.gbif.org/species/search?q=Capitellidae&qField=SCIENTIFIC,,"[[1510907, 'Davis']]",[],1
108,fhl_2011_LobatodeCarvalhoMartins_26645.tei.xml,urn:lsid:marinespecies.org:taxname:327249,Boccardia proboscidea,https://www.gbif.org/species/search?q=Boccardia proboscidea&qField=SCIENTIFIC,,"[[1504826, 'False Bay'], [1508077, 'San Juan Island'], [1505051, 'Friday Harbor']]",[],3
109,fhl_2011_LobatodeCarvalhoMartins_26645.tei.xml,urn:lsid:marinespecies.org:taxname:129220,Notomastus,https://www.gbif.org/species/search?q=Notomastus&qField=SCIENTIFIC,,"[[1504826, 'False Bay'], [1508077, 'San Juan Island'], [1505051, 'Friday Harbor']]",[],3
110,fhl_2011_LobatodeCarvalhoMartins_26645.tei.xml,urn:lsid:marinespecies.org:taxname:1054112,proboscidea,https://www.gbif.org/species/search?q=proboscidea&qField=SCIENTIFIC,,"[[1504826, 'False Bay'], [1508077, 'San Juan Island'], [1505051, 'Friday Harbor']]",[],3
111,fhl_2011_LobatodeCarvalhoMartins_26645.tei.xml,urn:lsid:marinespecies.org:taxname:129220,Notomastus,https://www.gbif.org/species/search?q=Notomastus&qField=SCIENTIFIC,,[],[],6
112,fhl_2011_Little_26605.tei.xml,urn:lsid:marinespecies.org:taxname:148899,Bacillariophyceae,https://www.gbif.org/species/search?q=Bacillariophyceae&qField=SCIENTIFIC,,"[[241515, 'division'], [243853, 'industry']]",['marine'],1
